iri,id,name,aka,description
http://id.nlm.nih.gov/mesh/M0022247,M0022247,Umbilical Veins,"Umbilical Vein; Vein, Umbilical; Veins, Umbilical","Venous vessels in the umbilical cord. They carry oxygenated, nutrient-rich blood from the mother to the FETUS via the PLACENTA. In humans, there is normally one umbilical vein."
http://id.nlm.nih.gov/mesh/M0022322,M0022322,Ureter,,One of a pair of thick-walled tubes that transports urine from the KIDNEY PELVIS to the URINARY BLADDER.
http://id.nlm.nih.gov/mesh/M0022331,M0022331,Urethra,Urethras,A tube that transports URINE from the URINARY BLADDER to the outside of the body in both the sexes. It also has a reproductive function in the male by providing a passage for SPERM.
http://id.nlm.nih.gov/mesh/M0022372,M0022372,Urinary Tract,"Tract, Urinary; Tracts, Urinary; Urinary Tracts","The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA."
http://id.nlm.nih.gov/mesh/M0022393,M0022393,Urogenital System,"System, Urogenital; Systems, Urogenital; Urogenital Systems","All the organs involved in reproduction and the formation and release of URINE. It includes the kidneys, ureters, BLADDER; URETHRA, and the organs of reproduction - ovaries, UTERUS; FALLOPIAN TUBES; VAGINA; and CLITORIS in women and the testes; SEMINAL VESICLES; PROSTATE; seminal ducts; and PENIS in men."
http://id.nlm.nih.gov/mesh/M0022439,M0022439,Uterus,,"The hollow thick-walled muscular organ in the female PELVIS. It consists of the fundus which is the site of EMBRYO IMPLANTATION and FETAL DEVELOPMENT. Beyond the isthmus at the perineal end of fundus, is CERVIX UTERI (the neck) opening into VAGINA. Beyond the isthmi at the upper abdominal end of fundus, are the FALLOPIAN TUBES."
http://id.nlm.nih.gov/mesh/M0022442,M0022442,Uvea,Uveas,"The pigmented vascular coat of the eyeball, consisting of the CHOROID; CILIARY BODY; and IRIS, which are continuous with each other. (Cline et al., Dictionary of Visual Science, 4th ed)"
http://id.nlm.nih.gov/mesh/M0022473,M0022473,Vagina,Vaginas,"The genital canal in the female, extending from the UTERUS to the VULVA. (Stedman, 25th ed)"
http://id.nlm.nih.gov/mesh/M0022493,M0022493,Vagus Nerve,"Nerve, Vagus; Nerves, Vagus; Vagus Nerves","The 10th cranial nerve. The vagus is a mixed nerve which contains somatic afferents (from skin in back of the ear and the external auditory meatus), visceral afferents (from the pharynx, larynx, thorax, and abdomen), parasympathetic efferents (to the thorax and abdomen), and efferents to striated muscle (of the larynx and pharynx)."
http://id.nlm.nih.gov/mesh/M0022532,M0022532,Vas Deferens,"Deferens, Vas",The excretory duct of the testes that carries SPERMATOZOA. It rises from the SCROTUM and joins the SEMINAL VESICLES to form the ejaculatory duct.
http://id.nlm.nih.gov/mesh/M0022533,M0022533,Vasa Nervorum,"Nervorum, Vasa; Nervorums, Vasa; Vasa Nervorums",Blood vessels supplying the nerves.
http://id.nlm.nih.gov/mesh/M0022534,M0022534,Vasa Vasorum,"Vasa Vasorums; Vasorum, Vasa; Vasorums, Vasa",Nutrient blood vessels which supply the walls of large arteries or veins.
http://id.nlm.nih.gov/mesh/M0022560,M0022560,Vasomotor System,"System, Vasomotor; Systems, Vasomotor; Vasomotor Systems",The neural systems which act on VASCULAR SMOOTH MUSCLE to control blood vessel diameter. The major neural control is through the sympathetic nervous system.
http://id.nlm.nih.gov/mesh/M0022568,M0022568,Ampulla of Vater,Vater Ampulla,"A dilation of the duodenal papilla that is the opening of the juncture of the COMMON BILE DUCT and the MAIN PANCREATIC DUCT, also known as the hepatopancreatic ampulla."
http://id.nlm.nih.gov/mesh/M0022581,M0022581,Veins,Vein,The vessels carrying blood away from the CAPILLARY BEDS.
http://id.nlm.nih.gov/mesh/M0022584,M0022584,"Vena Cava, Inferior","Inferior Vena Cavas; Vena Cavas, Inferior",The venous trunk which receives blood from the lower extremities and from the pelvic and abdominal organs.
http://id.nlm.nih.gov/mesh/M0022585,M0022585,"Vena Cava, Superior","Superior Vena Cavas; Vena Cavas, Superior","The venous trunk which returns blood from the head, neck, upper extremities and chest."
http://id.nlm.nih.gov/mesh/M0022586,M0022586,Venae Cavae,"Cavae, Venae",The inferior and superior venae cavae.
http://id.nlm.nih.gov/mesh/M0022602,M0022602,Ventromedial Hypothalamic Nucleus,"Nucleus, Ventromedial Hypothalamic","A nucleus of the middle hypothalamus, the largest cell group of the tuberal region with small-to-medium size cells."
http://id.nlm.nih.gov/mesh/M0022604,M0022604,Venules,Venule,The minute vessels that collect blood from the capillary plexuses and join together to form veins.
http://id.nlm.nih.gov/mesh/M0022621,M0022621,Vertebral Artery,"Arteries, Vertebral; Artery, Vertebral",The first branch of the SUBCLAVIAN ARTERY with distribution to muscles of the NECK; VERTEBRAE; SPINAL CORD; CEREBELLUM; and interior of the CEREBRUM.
http://id.nlm.nih.gov/mesh/M0022642,M0022642,Vestibular Nerve,"Nerve, Vestibular; Nerves, Vestibular; Vestibular Nerves",The vestibular part of the 8th cranial nerve (VESTIBULOCOCHLEAR NERVE). The vestibular nerve fibers arise from neurons of Scarpa's ganglion and project peripherally to vestibular hair cells and centrally to the VESTIBULAR NUCLEI of the BRAIN STEM. These fibers mediate the sense of balance and head position.
http://id.nlm.nih.gov/mesh/M0022644,M0022644,Vestibular Nuclei,"Nuclei, Vestibular","The four cellular masses in the floor of the fourth ventricle giving rise to a widely dispersed special sensory system. Included is the superior, medial, inferior, and LATERAL VESTIBULAR NUCLEUS. (From Dorland, 27th ed)"
http://id.nlm.nih.gov/mesh/M0022777,M0022777,Primary Visual Cortex,"Cortex, Primary Visual; Primary Visual Cortices; Visual Cortex, Primary",An area comprised of parts of OCCIPITAL LOBE and the CALCARINE SULCUS of the visual cortex in humans with direct connectivity to the LATERAL GENICULATE NUCLEUS. It is the end organ where visual stimuli are received in the visual cortex.
http://id.nlm.nih.gov/mesh/M0022778,M0022778,Visual Cortex,"Cortex, Visual",Area of the OCCIPITAL LOBE concerned with the processing of visual information relayed via VISUAL PATHWAYS.
http://id.nlm.nih.gov/mesh/M0022780,M0022780,Visual Pathways,"Pathway, Visual; Pathways, Visual; Visual Pathway",Set of cell bodies and nerve fibers conducting impulses from the eyes to the cerebral cortex. It includes the RETINA; OPTIC NERVE; optic tract; and geniculocalcarine tract.
http://id.nlm.nih.gov/mesh/M0022820,M0022820,Vitreous Body,"Bodies, Vitreous; Body, Vitreous; Vitreous Bodies","The transparent, semigelatinous substance that fills the cavity behind the CRYSTALLINE LENS of the EYE and in front of the RETINA. It is contained in a thin hyaloid membrane and forms about four fifths of the optic globe."
http://id.nlm.nih.gov/mesh/M0022826,M0022826,Vocal Cords,"Cord, Vocal; Cords, Vocal; Vocal Cord","A pair of cone-shaped elastic mucous membrane projecting from the laryngeal wall and forming a narrow slit between them. Each contains a thickened free edge (vocal ligament) extending from the THYROID CARTILAGE to the ARYTENOID CARTILAGE, and a VOCAL MUSCLE that shortens or relaxes the vocal cord to control sound production."
http://id.nlm.nih.gov/mesh/M0022855,M0022855,Vulva,Vulvas,"The external genitalia of the female. It includes the CLITORIS, the labia, the vestibule, and its glands."
http://id.nlm.nih.gov/mesh/M0023029,M0023029,Wrist Joint,"Joint, Wrist; Joints, Wrist; Wrist Joints","The joint that is formed by the distal end of the RADIUS, the articular disc of the distal radioulnar joint, and the proximal row of CARPAL BONES; (SCAPHOID BONE; LUNATE BONE; triquetral bone)."
http://id.nlm.nih.gov/mesh/M0023069,M0023069,Xiphoid Bone,Xiphoid Bones,The smallest and most inferior triangular protrusion of the STERNUM or breastbone that extends into the center of the RIBCAGE.
http://id.nlm.nih.gov/mesh/M0023153,M0023153,Zona Pellucida,,A tough transparent membrane surrounding the OVUM. It is penetrated by the sperm during FERTILIZATION.
http://id.nlm.nih.gov/mesh/M0023159,M0023159,Zygoma,Zygomas,Either of a pair of bones that form the prominent part of the CHEEK and contribute to the ORBIT on each side of the SKULL.
http://id.nlm.nih.gov/mesh/M0023163,M0023163,Zygote,Zygotes,The fertilized OVUM resulting from the fusion of a male and a female gamete.
http://id.nlm.nih.gov/mesh/M0023699,M0023699,Zona Fasciculata,"Fasciculata, Zona",The wide middle zone of the adrenal cortex. This zone produces a series of enzymes that convert PREGNENOLONE to cortisol (HYDROCORTISONE) via 17-ALPHA-HYDROXYPROGESTERONE.
http://id.nlm.nih.gov/mesh/M0023700,M0023700,Zona Glomerulosa,"Glomerulosa, Zona",The narrow subcapsular outer zone of the adrenal cortex. This zone produces a series of enzymes that convert PREGNENOLONE to ALDOSTERONE. The final steps involve three successive oxidations by CYTOCHROME P-450 CYP11B2.
http://id.nlm.nih.gov/mesh/M0023701,M0023701,Zona Reticularis,"Reticularis, Zona","The inner zone of the adrenal cortex. This zone produces the enzymes that convert PREGNENOLONE, a 21-carbon steroid, to 19-carbon steroids (DEHYDROEPIANDROSTERONE; and ANDROSTENEDIONE) via 17-ALPHA-HYDROXYPREGNENOLONE."
http://id.nlm.nih.gov/mesh/M0023858,M0023858,CD4-Positive T-Lymphocytes,"CD4 Positive T Lymphocytes; CD4-Positive T-Lymphocyte; T-Lymphocyte, CD4-Positive; T-Lymphocytes, CD4-Positive","A critical subpopulation of T-lymphocytes involved in the induction of most immunological functions. The HIV virus has selective tropism for the T4 cell which expresses the CD4 phenotypic marker, a receptor for HIV. In fact, the key element in the profound immunosuppression seen in HIV infection is the depletion of this subset of T-lymphocytes."
http://id.nlm.nih.gov/mesh/M0023922,M0023922,Follicular Fluid,"Fluid, Follicular; Follicular Fluids","The fluid surrounding the OVUM and GRANULOSA CELLS in the Graafian follicle (OVARIAN FOLLICLE). The follicular fluid contains sex steroids, glycoprotein hormones, plasma proteins, mucopolysaccharides, and enzymes."
http://id.nlm.nih.gov/mesh/M0023966,M0023966,Epithelioid Cells,"Cell, Epithelioid; Cells, Epithelioid; Epithelioid Cell","Characteristic cells of granulomatous hypersensitivity. They appear as large, flattened cells with increased endoplasmic reticulum. They are believed to be activated macrophages that have differentiated as a result of prolonged antigenic stimulation. Further differentiation or fusion of epithelioid cells is thought to produce multinucleated giant cells (GIANT CELLS)."
http://id.nlm.nih.gov/mesh/M0024026,M0024026,Erythroid Precursor Cells,"Cell, Erythroid Precursor; Cells, Erythroid Precursor; Erythroid Precursor Cell; Precursor Cell, Erythroid; Precursor Cells, Erythroid","The cells in the erythroid series derived from MYELOID PROGENITOR CELLS or from the bi-potential MEGAKARYOCYTE-ERYTHROID PROGENITOR CELLS which eventually give rise to mature RED BLOOD CELLS. The erythroid progenitor cells develop in two phases: erythroid burst-forming units (BFU-E) followed by erythroid colony-forming units (CFU-E); BFU-E differentiate into CFU-E on stimulation by ERYTHROPOIETIN, and then further differentiate into ERYTHROBLASTS when stimulated by other factors."
http://id.nlm.nih.gov/mesh/M0024132,M0024132,"Giant Cells, Foreign-Body","Cell, Foreign-Body Giant; Cells, Foreign-Body Giant; Foreign-Body Giant Cell; Foreign-Body Giant Cells; Giant Cell, Foreign-Body; Giant Cells, Foreign Body","Multinucleated cells (fused macrophages), characteristic of granulomatous inflammation, which form around exogenous material in the skin. They are similar in appearance to Langhans giant cells (GIANT CELLS, LANGHANS), but foreign-body giant cells have more abundant chromatin and their nuclei are scattered in an irregular pattern in the cytoplasm."
http://id.nlm.nih.gov/mesh/M0024133,M0024133,"Giant Cells, Langhans",,"Multinucleated cells (fused macrophages) seen in granulomatous inflammations such as tuberculosis, syphilis, sarcoidosis, and deep fungal infections. They resemble foreign-body giant cells (GIANT CELLS, FOREIGN BODY) but Langhans giant cells contain less chromatin and their nuclei are arranged peripherally in a horseshoe-shaped pattern. Langhans giant cells occur frequently in delayed hypersensitivity."
http://id.nlm.nih.gov/mesh/M0024242,M0024242,Blood-Air Barrier,"Barrier, Blood-Air; Barriers, Blood-Air; Blood Air Barrier; Blood-Air Barriers",The barrier between capillary blood and alveolar air comprising the alveolar EPITHELIUM and capillary ENDOTHELIUM with their adherent BASEMENT MEMBRANE and EPITHELIAL CELL cytoplasm. PULMONARY GAS EXCHANGE occurs across this membrane.
http://id.nlm.nih.gov/mesh/M0024414,M0024414,"Killer Cells, Lymphokine-Activated","Cell, Lymphokine-Activated Killer; Cells, Lymphokine-Activated Killer; Killer Cell, Lymphokine-Activated; Killer Cells, Lymphokine Activated; Lymphokine-Activated Killer Cell",Cytolytic lymphocytes with the unique capacity of killing natural killer (NK)-resistant fresh tumor cells. They are INTERLEUKIN-2-activated NK cells that have no MAJOR HISTOCOMPATIBILITY COMPLEX restriction or need for antigen stimulation. LAK cells are used for ADOPTIVE IMMUNOTHERAPY in cancer patients.
http://id.nlm.nih.gov/mesh/M0024623,M0024623,Anterior Cruciate Ligament,,"A strong ligament of the knee that originates from the posteromedial portion of the lateral condyle of the femur, passes anteriorly and inferiorly between the condyles, and attaches to the depression in front of the intercondylar eminence of the tibia."
http://id.nlm.nih.gov/mesh/M0024624,M0024624,Posterior Cruciate Ligament,,"A strong ligament of the knee that originates from the anterolateral surface of the medial condyle of the femur, passes posteriorly and inferiorly between the condyles, and attaches to the posterior intercondylar area of the tibia."
http://id.nlm.nih.gov/mesh/M0024625,M0024625,Brachiocephalic Veins,"Brachiocephalic Vein; Vein, Brachiocephalic; Veins, Brachiocephalic","Large veins on either side of the root of the neck formed by the junction of the internal jugular and subclavian veins. They drain blood from the head, neck, and upper extremities, and unite to form the superior vena cava."
